id,image_url,title,category,color
15153,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3635_1600x.jpg?v=1736341724,Rescued Georgette Halter Neck Maxi Dress,dress,black
15153,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3624_1600x.jpg?v=1736341724,Rescued Georgette Halter Neck Maxi Dress,dress,black
15153,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3616_1600x.jpg?v=1736341724,Rescued Georgette Halter Neck Maxi Dress,dress,black
15153,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3619_1600x.jpg?v=1736341724,Rescued Georgette Halter Neck Maxi Dress,dress,black
15153,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3625_1600x.jpg?v=1736341708,Rescued Georgette Halter Neck Maxi Dress,dress,black
15153,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3627_1600x.jpg?v=1736341708,Rescued Georgette Halter Neck Maxi Dress,dress,black
15153,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3635.jpg?v=1736341724&quality=60&width=512,Rescued Georgette Halter Neck Maxi Dress,dress,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2880_512x.jpg?v=1735209744,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2880_1600x.jpg?v=1735209744,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2868_1600x.jpg?v=1735209744,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2857_1600x.jpg?v=1735209744,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2862_1600x.jpg?v=1735209744,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2846_1600x.jpg?v=1735209744,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2860_1600x.jpg?v=1735209744,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2858_1600x.jpg?v=1735209738,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15155,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2880.jpg?v=1735209744&quality=60&width=512,Rescuedgeorgette Vertical Ruffle Detail Top,top,black
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1809_512x.jpg?v=1736147697,Trucotton Dolman Sleeve Shirt Dress,dress,red
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1809_1600x.jpg?v=1736147697,Trucotton Dolman Sleeve Shirt Dress,dress,red
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1792_1600x.jpg?v=1736147697,Trucotton Dolman Sleeve Shirt Dress,dress,red
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1772_1600x.jpg?v=1736147697,Trucotton Dolman Sleeve Shirt Dress,dress,red
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1775_1600x.jpg?v=1736147697,Trucotton Dolman Sleeve Shirt Dress,dress,red
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1797_1600x.jpg?v=1736147695,Trucotton Dolman Sleeve Shirt Dress,dress,red
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1798_1600x.jpg?v=1736147695,Trucotton Dolman Sleeve Shirt Dress,dress,red
15157,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1809.jpg?v=1736147697&quality=60&width=512,Trucotton Dolman Sleeve Shirt Dress,dress,red
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103310_512x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1568_1600x.jpg?v=1737007739,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1570_1600x.jpg?v=1737007739,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1560_1600x.jpg?v=1737007739,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1543_1600x.jpg?v=1737007739,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1546_1600x.jpg?v=1737007739,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1562_1600x.jpg?v=1737007737,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1563_1600x.jpg?v=1737007737,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1588_1600x.jpg?v=1737007715,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103326_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1570_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1560_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1543_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1546_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1562_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1563_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15158,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103310_1600x.jpg?v=1741070796,Trucotton Strappy Square Neck Mini Dress,dress,brown
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103276_1600x.jpg?v=1741070614,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1852_1600x.jpg?v=1736493271,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1857_1600x.jpg?v=1736493271,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1871_1600x.jpg?v=1736493271,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1838_1600x.jpg?v=1736493271,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1847_1600x.jpg?v=1736493271,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1878_1600x.jpg?v=1736493248,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1882_1600x.jpg?v=1736493248,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103290.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1852.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1857.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1871.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1838.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1847.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1878.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15159,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1882.jpg?v=1741070614&quality=60&width=512,Blue Strappy Mini Dress,dress,blue
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1376_1600x.jpg?v=1736231575,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1305_1600x.jpg?v=1736250844,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1317_1600x.jpg?v=1736250844,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1292_1600x.jpg?v=1736250844,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1328_1600x.jpg?v=1736250844,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1335_1600x.jpg?v=1736231575,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1381_1600x.jpg?v=1736231575,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1392_1600x.jpg?v=1736231575,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1364_1600x.jpg?v=1736231575,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1376.jpg?v=1736231575&quality=60&width=512,Trucotton Highlow Top With Puff Sleeves,top,red
15161,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1376_512x.jpg?v=1736231575,Trucotton Highlow Top With Puff Sleeves,top,red
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1118_512x.jpg?v=1736231269,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1118_1600x.jpg?v=1736231269,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1139_1600x.jpg?v=1736231269,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1145_1600x.jpg?v=1736231269,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1191_1600x.jpg?v=1736231320,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1154_1600x.jpg?v=1736231320,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1173_1600x.jpg?v=1736231320,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1181_1600x.jpg?v=1736231320,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15164,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1118.jpg?v=1736231269&quality=60&width=512,Trucotton Dolman Sleeve Shirt Dress,dress,navy blue
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2015_512x.jpg?v=1736147599,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2015_1600x.jpg?v=1736147599,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1995_1600x.jpg?v=1736147599,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1996_1600x.jpg?v=1736147599,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2000_1600x.jpg?v=1736147599,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2009_1600x.jpg?v=1736147599,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2020_1600x.jpg?v=1736147586,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2040_1600x.jpg?v=1736147587,Trucotton Regular Paperbag Waist Pants,trouser,black
15166,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-2015.jpg?v=1736147599&quality=60&width=512,Trucotton Regular Paperbag Waist Pants,trouser,black
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1689_1600x.jpg?v=1737007851,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1715_1600x.jpg?v=1737007851,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1722_1600x.jpg?v=1737007851,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1694_1600x.jpg?v=1737007831,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1704_1600x.jpg?v=1737007831,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1725_1600x.jpg?v=1737007816,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1727_1600x.jpg?v=1737007816,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103282_1600x.jpg?v=1741070474,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/8103304.jpg?v=1741070474&quality=60&width=512,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1689.jpg?v=1741070474&quality=60&width=512,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1722.jpg?v=1741070474&quality=60&width=512,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1694.jpg?v=1741070474&quality=60&width=512,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1704.jpg?v=1741070474&quality=60&width=512,Oversized Floral Embroidered Shirt,shirt,blue
15168,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1725.jpg?v=1741070474&quality=60&width=512,Oversized Floral Embroidered Shirt,shirt,blue
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1439_512x.jpg?v=1736849822,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1439_1600x.jpg?v=1736849822,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1433_1600x.jpg?v=1736849822,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1399_1600x.jpg?v=1736231147,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1470_1600x.jpg?v=1736231147,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1427_1600x.jpg?v=1736231147,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1494_1600x.jpg?v=1736231006,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1497_1600x.jpg?v=1736231006,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1510_1600x.jpg?v=1736231006,Trucotton Maxi Front Open Floral Dress,dress,black
15171,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-1439.jpg?v=1736849822&quality=60&width=512,Trucotton Maxi Front Open Floral Dress,dress,black
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3527_512x.jpg?v=1735205053,Floral Tie Strap Mini Dress,dress,white
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3527_1600x.jpg?v=1735205053,Floral Tie Strap Mini Dress,dress,white
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3514_1600x.jpg?v=1735205053,Floral Tie Strap Mini Dress,dress,white
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3522_1600x.jpg?v=1735205053,Floral Tie Strap Mini Dress,dress,white
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3509_1600x.jpg?v=1735205053,Floral Tie Strap Mini Dress,dress,white
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3523_1600x.jpg?v=1735205053,Floral Tie Strap Mini Dress,dress,white
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3513_1600x.jpg?v=1735205053,Floral Tie Strap Mini Dress,dress,white
15174,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3527.jpg?v=1735205053&quality=60&width=512,Floral Tie Strap Mini Dress,dress,white
15175,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04532_512x.jpg?v=1733990875,Lace Detail Gathered Skirt,skirt,black
15175,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04532_1600x.jpg?v=1733990875,Lace Detail Gathered Skirt,skirt,black
15175,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04452_1600x.jpg?v=1733990875,Lace Detail Gathered Skirt,skirt,black
15175,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04562_1600x.jpg?v=1733990875,Lace Detail Gathered Skirt,skirt,black
15175,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04432_1600x.jpg?v=1733990875,Lace Detail Gathered Skirt,skirt,black
15175,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-04532.jpg?v=1733990875&quality=60&width=512,Lace Detail Gathered Skirt,skirt,black
15177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-01304_512x.jpg?v=1733988289,White Tie Strap Peplum Top,top,white
15177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-01304_1600x.jpg?v=1733988289,White Tie Strap Peplum Top,top,white
15177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00785_1600x.jpg?v=1733988289,White Tie Strap Peplum Top,top,white
15177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00795_1600x.jpg?v=1733988289,White Tie Strap Peplum Top,top,white
15177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00844_1600x.jpg?v=1733988289,White Tie Strap Peplum Top,top,white
15177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-00884_1600x.jpg?v=1733988289,White Tie Strap Peplum Top,top,white
15177,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/1stoctvirgio-01304.jpg?v=1733988289&quality=60&width=512,White Tie Strap Peplum Top,top,white
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0267_512x.jpg?v=1733987656,Black Tunic & Pants Co-Ord,co-ord,black
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0267_1600x.jpg?v=1733987656,Black Tunic & Pants Co-Ord,co-ord,black
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0284_1600x.jpg?v=1733987656,Black Tunic & Pants Co-Ord,co-ord,black
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0254_bd0a67be-fa09-4384-a464-bb6d692176c6_1600x.jpg?v=1733987656,Black Tunic & Pants Co-Ord,co-ord,black
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0264_8c71664c-fd1a-4ddc-9ce5-9cf1286a045c_1600x.jpg?v=1733987656,Black Tunic & Pants Co-Ord,co-ord,black
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0318_1c6500af-e75f-4af5-a5ae-f09a3ad1bea6_1600x.jpg?v=1733987656,Black Tunic & Pants Co-Ord,co-ord,black
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0327_3c8bff19-af9b-4832-8493-b54cf86263d6_1600x.jpg?v=1733987629,Black Tunic & Pants Co-Ord,co-ord,black
15181,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0267.jpg?v=1733987656&quality=60&width=512,Black Tunic & Pants Co-Ord,co-ord,black
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio00151_1600x.jpg?v=1734088448,Lace Strap Tiered Dress,dress,blue
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio0010_1600x.jpg?v=1734088448,Lace Strap Tiered Dress,dress,blue
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio0017_1600x.jpg?v=1734088445,Lace Strap Tiered Dress,dress,blue
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio0032_1600x.jpg?v=1734088445,Lace Strap Tiered Dress,dress,blue
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio0037_1600x.jpg?v=1734088446,Lace Strap Tiered Dress,dress,blue
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio00221_1600x.jpg?v=1734088445,Lace Strap Tiered Dress,dress,blue
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio0027_1600x.jpg?v=1734088445,Lace Strap Tiered Dress,dress,blue
15183,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio00151.jpg?v=1734088448&quality=60&width=512,Lace Strap Tiered Dress,dress,blue
15184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3145_1600x.jpg?v=1738667819,Blue Tiered Maxi Skirt,skirt,blue
15184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3115_1600x.jpg?v=1738667819,Blue Tiered Maxi Skirt,skirt,blue
15184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3129_1600x.jpg?v=1735205889,Blue Tiered Maxi Skirt,skirt,blue
15184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3113_1600x.jpg?v=1735205889,Blue Tiered Maxi Skirt,skirt,blue
15184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3099_1600x.jpg?v=1735205889,Blue Tiered Maxi Skirt,skirt,blue
15184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3097_1600x.jpg?v=1735205889,Blue Tiered Maxi Skirt,skirt,blue
15184,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/18th_dec_virgio-3115.jpg?v=1738667819&quality=60&width=512,Blue Tiered Maxi Skirt,skirt,blue
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0034_512x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0034_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0029_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0041_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0053_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-00052_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-00022_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-00082_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
15186,https://cdn.shopify.com/s/files/1/0785/1674/8585/files/4thDEC2024Virgio-0055_1600x.jpg?v=1733986003,Puff Sleeve A-Line Dress,dress,red
